start,fa,lon,lat,phase,n_core,dur_ms,pi_core_med,pi_bkg_med,pi_med_ratio,acd_core,acd_bkg,det_frac_max,rate_bkg,n_det_hit
2026-04-25T05:01:52.178592,4.595367952930885e-20,151.6601555135685,-6.56958075341349,0.178593,27,0.9159,56,32,1.750,0.0000,0.0122,0.556,3198,3
2026-05-04T15:51:35.698861,1.0333110671417219e-29,90.41243136692304,11.64816376201893,0.698861,34,1.2950,61,33,1.864,0.0000,0.0084,0.441,3514,3
2026-05-12T11:13:58.754217,1.0777990316035496e-18,114.94498388620478,5.284036191419066,0.754217,25,1.5300,53,36,1.472,0.0000,0.0082,0.360,3585,3
2026-05-21T09:18:27.293358,3.0602980589596424e-22,-77.88356289703088,7.6229647770767555,0.293359,33,1.2110,79,34,2.324,0.0000,0.0108,0.576,3253,3
2026-05-25T12:03:47.017744,6.449200664231682e-33,-92.37273016614094,27.75560194703683,0.017744,38,0.8320,63,34,1.868,0.0000,0.0081,0.500,3896,3
2026-05-30T20:53:45.881469,2.477318181722668e-06,21.87939496002164,-1.8023008900349984,0.881469,21,1.2630,89,38,2.342,0.0000,0.0063,0.524,5202,3
2026-06-09T16:41:56.080879,1.000244929269458e-07,24.217567386116674,4.391869288397541,0.080880,29,1.6250,68,50,1.360,0.0000,0.0072,0.448,4936,3
2026-06-15T07:24:43.219169,1.5388246775384708e-16,-79.47731858303588,7.713856984103585,0.219169,30,1.4220,46,31,1.484,0.0000,0.0104,0.433,3414,3
2026-06-21T09:52:16.633473,7.104938651822511e-14,87.39058731550143,24.3400713287313,0.633474,31,1.6030,83,42,1.976,0.0000,0.0078,0.419,4221,3
2026-06-30T10:30:56.583630,7.71844691090123e-08,81.5256687503487,24.794657985019743,0.583630,19,0.9960,59,41,1.439,0.0000,0.0100,0.421,3635,3
2026-06-30T10:43:52.754500,4.3470052079618124e-41,124.29481403109932,5.480755604729971,0.754501,42,1.9650,54,36,1.514,0.0000,0.0081,0.405,3658,3
2026-07-07T13:52:46.451020,2.2769953766897644e-18,24.515921257130284,5.7253290389738405,0.451020,27,0.7730,76,34,2.235,0.0000,0.0100,0.407,2892,3
2026-07-25T17:18:22.687600,1.03571505742804e-21,80.3405093904847,22.93567244585391,0.687601,37,1.8870,52,38,1.368,0.0270,0.0076,0.432,4685,3
2026-08-02T13:59:19.655852,1.5183155646069494e-14,26.18662794366286,1.6383940202346274,0.655852,28,1.6210,48,48,1.000,0.0000,0.0055,0.500,5220,3
2026-08-10T01:43:56.803833,9.766854681659236e-06,-83.18463019390133,24.68001222314832,0.803833,16,0.8750,85,33,2.591,0.0000,0.0063,0.438,3714,3
2026-08-18T20:11:12.634383,2.8506607385565605e-06,54.92992564336101,-26.495634074633056,0.634383,41,1.5260,30,32,0.938,0.0000,0.0053,0.512,4152,3
2024-06-30T10:39:41.827329,1.2554920896849589e-29,-87.48724817575096,17.800959618358373,0.827330,31,1.0120,66,30,2.200,0.0000,0.0116,0.484,3534,3
2024-07-14T18:17:38.246854,1.6747483759690869e-12,153.5607487240019,21.586538818586188,0.246854,20,0.3880,75,35,2.143,0.0500,0.0082,0.450,4311,3
2024-07-24T06:39:32.343596,8.14940307570052e-18,-79.64797539183347,12.6835084815484,0.343597,22,0.9490,78,29,2.690,0.0000,0.0133,0.591,3484,3
2024-08-09T05:38:35.238781,1.25694021456482e-24,25.680211923116072,1.253677033736282,0.238782,39,1.7710,53,56,0.946,0.0000,0.0081,0.410,5108,3
2024-08-09T05:39:39.624300,1.6231669140081745e-15,28.89582866811799,3.1899589405263593,0.624300,39,1.2860,57,54,1.056,0.0000,0.0087,0.410,4966,3
2024-08-16T14:25:08.492702,1.0090804727672674e-09,-86.06252595836177,28.36758538313727,0.492703,15,0.5880,67,32,2.094,0.0000,0.0103,0.333,3890,3
2024-08-27T12:55:11.694992,5.7023573689220955e-06,-73.84328425076752,17.75508947367891,0.694992,18,1.2480,72,35,2.071,0.0000,0.0131,0.556,2720,3
2024-09-08T15:41:04.450807,1.723387081021607e-13,25.45936509227291,7.567981560377887,0.450807,30,1.4950,48,49,0.980,0.0000,0.0071,0.467,5130,3
2024-09-17T02:29:00.085141,5.442537836984734e-12,-80.50034871987584,22.727248927223982,0.085141,18,1.0150,64,33,1.955,0.0000,0.0136,0.444,3352,3
2024-09-24T17:06:39.438398,1.981308791462849e-09,-54.496988801822326,27.923650806555575,0.438398,26,1.2300,85,36,2.375,0.0385,0.0145,0.385,3072,3
2024-09-30T06:11:50.047944,8.588848946126615e-42,160.3182151818805,9.010798972005617,0.047944,50,1.5350,56,42,1.333,0.0000,0.0122,0.420,3813,3
2024-10-06T07:55:58.744603,3.2903694662365138e-15,109.91023462081272,-1.816810391277858,0.744604,22,0.5860,73,35,2.100,0.0000,0.0143,0.409,3080,3
2024-10-16T19:28:40.816617,9.508406333513342e-15,28.6231377373057,-4.7623793936418135,0.816618,28,1.5010,73,42,1.738,0.0000,0.0074,0.393,5168,3
2024-10-26T01:24:25.838198,3.0661615063027533e-22,-72.27835746011957,22.079952805357344,0.838198,28,0.9560,69,31,2.242,0.0000,0.0098,0.393,3837,3
2024-11-03T23:32:42.851613,5.021032372062583e-15,24.740766463919176,-0.4106598701426059,0.851614,24,0.6430,64,31,2.065,0.0000,0.0111,0.417,3253,3
2024-11-15T16:19:38.452681,4.138374371069832e-15,-108.990622344971,12.716430650672129,0.452681,32,1.1510,47,35,1.357,0.0312,0.0125,0.438,3092,3
2024-11-24T06:30:12.103531,1.4716239853738798e-06,142.61295894593837,-5.8886936379971235,0.103531,23,1.5080,52,35,1.486,0.0000,0.0122,0.435,3719,3
2024-12-03T02:15:55.871190,8.166521495990843e-20,116.18780726490483,8.257675493936008,0.871191,38,1.7350,57,37,1.541,0.0000,0.0110,0.395,3468,3
2024-12-18T13:32:03.601484,7.676503842944069e-11,29.301436062920825,-0.17716883530276958,0.601484,28,1.8720,96,47,2.043,0.0000,0.0083,0.500,4471,3
2025-01-01T21:47:25.375476,1.2208692575964332e-08,114.87130649227092,-21.99422707258115,0.375477,11,0.1240,77,30,2.567,0.0000,0.0143,0.364,2944,3
2025-01-01T21:49:12.823653,6.640718635792414e-07,121.05698734764808,-19.63628912263855,0.823653,12,0.4960,81,29,2.810,0.0000,0.0130,0.500,3030,3
2025-01-06T19:52:09.235590,5.726514120884616e-08,113.40016443353252,-20.048700543849748,0.235590,17,0.3630,39,30,1.300,0.0588,0.0133,0.529,2926,3
2025-01-11T16:15:43.013538,7.296508389436723e-21,122.8286080253827,-23.19631497420807,0.013538,37,1.7580,55,30,1.833,0.0000,0.0120,0.432,3079,3
2025-01-28T09:23:03.430169,8.341850570824384e-21,123.61943143972182,-15.974134876952393,0.430170,35,1.6150,46,33,1.394,0.0000,0.0117,0.400,2358,3
2025-01-28T09:23:32.324878,1.6577383704071448e-31,125.18069013467787,-15.220687918689617,0.324878,44,1.1490,47,32,1.469,0.0000,0.0157,0.409,2358,3
2025-01-28T09:25:22.007706,9.679358134289496e-06,131.00289078467614,-12.252918000760705,0.007707,17,0.7130,58,31,1.871,0.0000,0.0152,0.529,2272,3
2025-02-12T19:12:45.430564,1.9121029275305355e-09,116.34426244418628,-20.265096378256825,0.430565,17,0.8390,58,32,1.812,0.0000,0.0109,0.412,2941,3
2025-02-12T19:13:26.422242,3.51395138201838e-16,118.6976265542234,-21.16969964826929,0.422243,18,0.9290,62,32,1.953,0.0000,0.0128,0.389,2970,3
2025-02-21T19:51:21.803211,1.7718628455486807e-46,37.788531174397825,-19.077113521388046,0.803211,42,1.1470,59,30,1.967,0.0238,0.0125,0.429,2876,3
2025-03-05T16:55:52.843823,2.119310816014456e-09,118.12299585926638,-10.089775387591011,0.843824,16,0.9170,54,27,2.000,0.0000,0.0166,0.438,2074,3
2025-03-14T05:31:57.161810,1.4153698231313517e-12,64.7672652724753,0.46449169483537783,0.161810,22,1.5130,32,31,1.048,0.0000,0.0146,0.364,2024,3
2025-03-24T10:13:05.093728,7.522279457720958e-06,52.38633549333439,-22.69377223010534,0.093728,16,0.9670,47,37,1.270,0.0000,0.0091,0.438,2636,3
2025-03-31T12:09:17.077212,2.5830110944031045e-78,13.825313651695334,-3.623775292981545,0.077212,87,1.8990,95,46,2.065,0.0000,0.0073,0.379,3922,3
2025-04-16T11:18:03.007620,1.8191125532567097e-15,-79.77031252049163,1.9134276476127257,0.007621,28,1.0550,100,32,3.141,0.0000,0.0103,0.393,4074,3
2025-04-16T11:18:22.520184,1.2589214819564082e-17,-78.79440387037317,2.5011841302477102,0.520184,31,1.1600,106,32,3.312,0.0000,0.0101,0.452,4056,3
2025-04-27T04:56:57.456146,4.002571009410389e-13,86.12002069211431,14.512199731404154,0.456147,24,1.2570,50,35,1.429,0.0000,0.0106,0.500,3196,3
2025-05-04T02:50:57.385188,3.137343030342786e-16,-67.02263237594256,9.812033790384255,0.385189,32,1.8240,62,33,1.879,0.0000,0.0104,0.375,3234,3
2025-05-09T08:45:28.307424,1.0439258781680796e-06,134.935857701266,-7.188380094940182,0.307424,19,1.6670,58,30,1.933,0.0000,0.0122,0.421,3312,3
2025-05-16T09:39:48.678667,1.3789516666448786e-06,-108.08463498415624,6.175968860123493,0.678667,19,1.6270,57,31,1.839,0.0000,0.0105,0.421,3632,3
2025-05-21T19:52:29.605223,4.586090618112903e-07,-100.11812703498708,5.254914663889808,0.605223,17,1.0690,47,33,1.424,0.0000,0.0107,0.647,3370,3
2025-06-08T14:26:43.385697,8.758828895838395e-36,-167.65736413171263,-5.461350569478074,0.385697,43,1.4630,99,29,3.414,0.0000,0.0097,0.372,3674,3
2025-06-16T16:20:53.881678,9.040133932475224e-06,98.4699011593946,-8.88788621843696,0.881679,10,0.0710,178,31,5.742,0.0000,0.0109,0.400,3383,3
2025-06-28T01:39:08.258547,4.789243629964586e-16,-88.33003071234982,10.543269912906856,0.258548,31,1.4880,71,32,2.219,0.0000,0.0067,0.387,4410,3
2025-07-07T12:10:09.867565,1.0031397304754937e-14,105.34172274913732,28.738936857978384,0.867566,26,0.8750,91,35,2.614,0.0000,0.0068,0.385,4612,3
2025-07-13T08:39:47.149887,3.3482835988222536e-21,89.62440856914242,24.30832127409221,0.149887,40,1.2030,61,40,1.538,0.0000,0.0076,0.425,4134,3
2025-07-24T23:04:31.544430,3.7462265182782417e-37,-104.40293233077482,10.327708637606268,0.544431,41,1.1090,62,34,1.824,0.0000,0.0115,0.341,3604,3
2025-08-06T14:50:37.114856,1.1783720154305873e-12,-81.70736967045406,14.45778041176878,0.114856,18,0.7630,53,32,1.656,0.0000,0.0149,0.611,3190,3
2025-08-23T19:58:30.858103,1.181933079613393e-22,-54.37770092843668,11.940359988984412,0.858104,42,1.7570,64,35,1.829,0.0000,0.0093,0.381,3552,3
2025-08-28T21:22:31.890236,8.427092128033707e-17,-66.29112322180005,27.370230934411936,0.890236,24,1.4590,53,36,1.486,0.0000,0.0103,0.417,3294,3
2025-08-31T10:31:17.512852,6.313910747174684e-11,21.121473707734037,6.328239838518787,0.512852,36,1.6650,61,51,1.196,0.0000,0.0074,0.361,5088,3
2025-09-07T19:19:32.758660,2.5349453067199156e-06,-11.12543951193038,8.188835670802996,0.758660,19,0.9210,54,31,1.742,0.0000,0.0097,0.526,3450,3
2025-09-09T21:14:27.987013,1.0230863490307931e-16,-92.76366128225185,23.907366959063356,0.987014,22,1.8480,92,36,2.569,0.0000,0.0115,0.364,3252,3
2025-09-19T07:00:54.645940,2.8583815614672e-14,-53.60364848795344,11.638993086666163,0.645940,25,1.5900,66,35,1.886,0.0000,0.0103,0.480,3215,3
2025-10-05T09:47:43.869929,1.5461746905798884e-10,-71.7404541337195,9.340689399080608,0.869929,24,0.9610,75,30,2.517,0.0000,0.0115,0.500,3523,3
2025-10-11T02:18:07.500277,9.804136009651113e-08,175.0734521347662,-11.419328687560771,0.500278,21,1.4980,59,31,1.903,0.0000,0.0110,0.381,3318,3
2025-10-14T16:52:58.071138,1.6636841506982646e-16,138.2578260610418,-3.8643999721974422,0.071138,26,1.3970,92,33,2.788,0.0000,0.0088,0.346,4031,3
2025-10-28T20:52:09.013779,1.6588766103882352e-11,135.08749481277167,-7.165923947850526,0.013780,27,1.5870,42,33,1.273,0.0000,0.0097,0.444,2876,3
2025-11-08T07:21:51.535740,6.379986928412668e-15,-82.21306070263635,1.8133029933160427,0.535740,35,1.5700,40,29,1.379,0.0000,0.0066,0.543,5456,3
2025-11-25T05:13:01.980792,5.041901082608894e-18,-91.55269763149542,29.042329259908705,0.980793,30,1.3360,73,31,2.371,0.0000,0.0065,0.433,4062,3
2025-12-05T00:04:37.215425,5.975561044538504e-23,50.43322657595111,-20.2423841096156,0.215425,29,1.2410,86,32,2.688,0.0000,0.0085,0.345,3460,3
2025-12-12T09:32:14.925236,5.743155159414178e-14,168.06073186087718,2.812635222410536,0.925237,26,1.5160,64,33,1.939,0.0000,0.0055,0.423,4636,3
2025-12-23T09:01:45.056986,9.95935001367272e-07,134.5265905255532,-17.27545565873447,0.056987,25,1.0900,87,32,2.719,0.0000,0.0063,0.400,3860,3
2026-01-03T10:23:04.863712,5.316214309235355e-44,140.9551946946995,-19.169988019335857,0.863712,55,1.6440,69,33,2.091,0.0000,0.0080,0.364,3442,3
2026-01-03T10:26:24.406912,2.887644994934753e-25,151.86486011359588,-14.12260340098286,0.406912,34,1.6560,57,33,1.742,0.0000,0.0095,0.382,3154,3
2026-01-14T01:51:45.730983,9.752455971746216e-13,-114.0168557051845,8.89800130567921,0.730983,20,1.3060,46,34,1.368,0.0000,0.0096,0.450,3239,3
2026-02-02T14:47:28.913119,4.136762118541921e-06,34.62068977059785,19.11602085151304,0.913119,58,3.2400,70,34,2.059,0.0000,0.0106,0.586,3012,3
2026-02-02T14:47:28.941761,1.683012002333846e-06,34.622298179064266,19.11534661364155,0.941762,31,1.9170,80,34,2.353,0.0323,0.0104,0.419,3029,3
2026-02-02T14:56:19.534285,1.729750977154783e-09,62.63048881260264,4.543576296141877,0.534285,32,1.8240,63,33,1.909,0.0000,0.0103,0.375,3106,3
2026-02-07T20:54:53.787844,2.040260758474517e-25,-65.48499461358973,4.622332581973108,0.787844,23,0.4410,127,29,4.379,0.0000,0.0106,0.478,3598,3
2026-02-14T06:31:43.555163,2.4919257331556576e-16,139.84054975807155,-14.627044831547671,0.555163,38,1.8460,53,36,1.472,0.0000,0.0115,0.368,3074,3
2026-02-25T15:55:51.974792,3.470731348339163e-18,25.677875390461914,-20.451602734216788,0.974792,41,1.4820,54,37,1.459,0.0000,0.0038,0.463,7878,3
2026-03-07T00:31:07.742851,1.104425190446925e-65,-149.48606877448563,-10.798882269731845,0.742851,59,1.2440,57,35,1.629,0.0000,0.0106,0.424,2934,3
2026-03-19T20:26:17.188718,1.4694460613034192e-16,52.969297598503694,-17.693903641513685,0.188718,23,1.3170,70,31,2.258,0.0000,0.0076,0.478,3618,3
2026-03-27T22:01:42.086520,8.979429270597537e-20,-69.6142324903922,2.7232697029884805,0.086520,26,1.2860,52,33,1.591,0.0385,0.0124,0.385,2892,3
2026-03-31T14:52:16.116198,5.304544534035855e-42,15.493060839789688,0.05901801641224877,0.116198,47,1.5450,64,34,1.882,0.0000,0.0098,0.468,2795,3
2026-03-31T14:53:57.615198,3.4324916579956117e-06,20.56020122336872,-2.9977261435282054,0.615198,14,0.7560,72,34,2.118,0.0000,0.0101,0.571,2764,3
2026-03-31T14:59:03.663854,5.0227737577272206e-42,36.14365959061166,-11.927505096626394,0.663854,51,1.0710,45,33,1.364,0.0000,0.0096,0.490,3030,3
2026-04-08T12:35:26.001734,3.3804623166694444e-89,166.8653886595748,-2.8948417261665855,0.001734,76,1.0250,78,29,2.707,0.0000,0.0085,0.382,3602,3
2026-04-26T11:48:25.478872,3.4376984733807747e-10,59.16950890456959,3.6582725938454623,0.478872,19,1.0210,127,38,3.342,0.0000,0.0072,0.368,4542,3
2026-05-06T09:08:53.435019,1.157215324219873e-14,20.535516682609135,0.17187722054712137,0.435019,34,0.9870,54,53,1.019,0.0000,0.0053,0.529,4944,3
2026-05-14T12:34:03.832607,1.445800637202303e-19,-83.69053251280633,3.803135220352857,0.832608,33,1.5330,44,34,1.294,0.0000,0.0083,0.424,3438,3
2026-05-14T12:34:56.292375,6.943809417510441e-32,-81.05054085736379,5.371589753464336,0.292376,38,1.0810,61,35,1.743,0.0000,0.0104,0.421,3414,3
2026-05-21T12:42:54.339769,7.053343645098952e-07,-92.08281361480114,23.664065416219422,0.339769,27,1.0550,48,32,1.500,0.0000,0.0037,0.481,7951,3
2026-05-25T18:15:21.636659,9.047106518196441e-14,114.13116341850998,6.65198893505892,0.636659,24,1.5750,77,31,2.500,0.0000,0.0078,0.458,3668,3
2026-05-25T18:58:53.669717,4.2035607709885026e-17,-92.84293893614458,2.107675014781751,0.669717,19,0.1940,65,33,1.970,0.0000,0.0095,0.421,3116,3
2026-05-31T17:58:03.927716,4.607237639868308e-21,75.14477312024368,6.884494306074942,0.927716,37,1.8330,71,37,1.919,0.0000,0.0075,0.459,4214,3
2026-06-11T02:48:05.294085,5.221124264075897e-10,-97.01122667993307,22.687507056431738,0.294086,30,1.6520,43,32,1.344,0.0000,0.0072,0.367,4139,3
2026-06-16T05:52:26.475265,7.172029885360758e-20,-93.3084062229028,21.206628822825124,0.475266,34,1.8400,42,33,1.273,0.0000,0.0082,0.441,3712,3
2026-06-22T16:23:10.230603,2.1056741204152507e-07,-55.076750342128975,10.188566216270296,0.230604,21,1.2020,49,33,1.485,0.0000,0.0076,0.524,3743,3
2026-06-30T21:45:04.603326,9.986462396311764e-32,-106.7208677286674,27.96040943144358,0.603326,41,1.0670,56,32,1.750,0.0000,0.0072,0.415,4120,3
2026-07-09T15:37:25.944213,5.408203236951152e-11,-85.76066064579314,28.707637979077084,0.944214,27,1.7190,58,35,1.657,0.0000,0.0080,0.481,3522,3
2026-07-25T22:28:29.835151,6.553059313902239e-11,81.25752582286549,23.28849386424069,0.835152,21,1.1450,54,32,1.688,0.0000,0.0079,0.619,4380,3
2026-08-05T22:56:28.097670,4.823236774742828e-16,-86.08345946707333,22.994043688582305,0.097671,31,1.5030,59,37,1.595,0.0000,0.0095,0.387,3436,3
2026-08-10T06:49:46.833805,9.340371203895126e-19,-107.78965533600656,1.1956701930881153,0.833805,30,1.4009,51,31,1.645,0.0000,0.0066,0.467,3806,3
2026-08-19T16:25:49.347422,6.315930085891686e-28,-59.473719350700634,28.667115351389004,0.347422,34,1.5630,55,32,1.719,0.0000,0.0063,0.441,3719,3
2024-07-01T06:44:35.192968,7.575853143320925e-07,113.70014524927537,-2.041994577895827,0.192968,18,0.8390,50,34,1.485,0.0000,0.0137,0.444,2782,3
2024-07-15T05:44:03.244794,8.321731452277952e-07,1.495191164631797,11.906188882400476,0.244794,220,8.1800,44,33,1.348,0.0000,0.0088,0.364,4676,3
2024-07-15T05:44:03.260610,2.2661565198947588e-11,1.4960169319119,11.905747931795652,0.260610,189,6.4660,54,33,1.636,0.0053,0.0088,0.370,4681,3
2024-07-15T05:44:03.267497,9.20956962120964e-06,1.4963769797621662,11.905555670221275,0.267497,88,3.3580,55,33,1.667,0.0000,0.0086,0.375,4726,3
2024-07-15T05:44:03.335171,6.806356070994625e-06,1.4999002725818482,11.90367427077952,0.335172,127,5.1840,59,32,1.844,0.0079,0.0084,0.362,4722,3
2024-07-15T05:44:03.340893,1.268770285014512e-12,1.5002091693925372,11.903509323295184,0.340893,100,3.3090,55,32,1.719,0.0100,0.0083,0.410,4691,3
2024-07-15T05:44:03.344550,1.105151704494789e-15,1.5004004605224113,11.90340717594514,0.344551,724,23.4010,49,32,1.531,0.0014,0.0087,0.381,4469,3
2024-07-26T05:36:58.883361,1.794976417195766e-31,-76.15265678649709,11.664969197438792,0.883361,30,0.7630,120,29,4.138,0.0000,0.0121,0.367,3400,3
2024-08-09T17:17:00.246165,3.660217242530099e-22,-85.77124106986462,27.47385067735886,0.246166,34,1.3670,53,35,1.529,0.0000,0.0117,0.382,3510,3
2024-08-17T09:34:51.160753,1.4114040777970915e-30,-78.18342485826558,9.146981609791393,0.160754,28,0.2400,169,31,5.452,0.0000,0.0125,0.357,3832,3
2024-08-28T00:19:54.345310,4.23405321694547e-12,128.4837507467258,9.828263529004566,0.345310,25,1.6210,42,44,0.955,0.0000,0.0118,0.480,3676,3
2024-09-08T18:57:41.552594,8.767270110328862e-14,-16.64579607721754,11.709373354406138,0.552595,23,1.1270,100,35,2.857,0.0000,0.0078,0.435,4827,3
2024-09-17T08:35:08.286707,2.771778626854213e-12,95.8949861331249,20.096225933849247,0.286708,25,1.0250,67,44,1.523,0.0000,0.0117,0.520,3646,3
2024-09-24T20:32:08.520056,2.0238186353235877e-13,-59.67414027391834,25.92604314948041,0.520057,23,1.2550,48,35,1.371,0.0000,0.0138,0.522,2981,3
2024-09-30T09:28:48.496706,1.9460604522972155e-10,119.2690546122645,4.076160737470648,0.496706,26,1.4250,41,38,1.092,0.0000,0.0143,0.538,3214,3
2024-10-08T18:08:38.586140,2.21431980934e-07,-68.80488702300528,2.5813463470623934,0.586141,15,0.8060,51,32,1.594,0.0000,0.0149,0.467,3148,3
2024-10-17T16:40:55.329416,3.256708891456423e-06,97.78389392393464,13.274882340225384,0.329417,10,0.2160,69,33,2.091,0.0000,0.0097,0.400,4394,3
2024-10-26T23:59:22.250445,3.244803010501144e-12,-72.78084736849813,16.36194451826542,0.250446,22,1.5040,59,33,1.803,0.0000,0.0095,0.455,3666,3
2024-11-04T04:18:25.200286,7.333909101095603e-10,-66.11252417465015,9.3826398804352,0.200286,20,1.0730,57,30,1.900,0.0000,0.0093,0.550,3374,3
2024-11-17T09:22:54.179502,2.941447532089243e-10,124.37525868003304,7.931760953554948,0.179503,26,1.0950,48,35,1.386,0.0000,0.0118,0.500,3985,3
2024-11-17T09:30:48.716910,1.0980983493166992e-14,148.15229952783872,-6.239651152757377,0.716911,22,0.9500,75,35,2.143,0.0000,0.0108,0.455,3808,3
2024-11-24T12:57:38.126828,3.6258648600785417e-10,41.25045605492756,-4.502748172100099,0.126828,23,0.5790,66,33,2.000,0.0000,0.0111,0.435,3068,3
2024-12-04T13:01:40.851787,1.3873970140671022e-21,121.42601830154788,-9.706074698852634,0.851787,26,1.4730,108,29,3.724,0.0000,0.0108,0.462,3512,3
2024-12-19T17:53:26.129170,4.0617378266675984e-13,145.70186248021838,-5.541707351241204,0.129170,27,1.4550,55,33,1.667,0.0000,0.0119,0.481,3444,3
2025-01-02T12:16:07.700100,5.0470645031189955e-08,-124.61214918684163,-26.67591525498373,0.700100,18,0.7010,68,31,2.210,0.0000,0.0096,0.500,3736,3
2025-01-08T17:13:35.877108,1.3130065660710037e-07,155.63083301721582,-13.037808575094454,0.877108,18,0.9720,49,28,1.768,0.0000,0.0135,0.333,2926,3
2025-01-12T07:57:54.738783,3.0775763387460284e-15,132.2317340350612,-10.508920111403476,0.738784,20,0.9480,47,33,1.439,0.0000,0.0121,0.400,2978,3
2025-02-01T12:00:00.908481,9.998258875623385e-13,50.11828506811015,-17.823958978068696,0.908482,25,1.3470,43,45,0.956,0.0000,0.0100,0.400,3498,3
2025-02-13T14:29:51.284458,6.031827555727378e-13,156.62577046269286,-9.205777971764164,0.284459,22,1.3890,40,34,1.176,0.0000,0.0106,0.409,3259,3
2025-02-23T19:16:12.255288,2.677571908489664e-36,155.53759513397318,-9.916873192093371,0.255289,36,0.4890,71,31,2.290,0.0000,0.0173,0.361,2370,3
2025-03-07T03:57:59.922515,1.8557729654759804e-39,177.2394610889598,-18.404445651218666,0.922516,75,2.3750,57,38,1.500,0.0000,0.0111,0.373,2516,3
2025-03-17T03:58:46.095198,5.451226308047559e-10,-89.17444594170533,12.439866345890112,0.095199,20,1.2430,54,29,1.879,0.0000,0.0135,0.400,2546,3
2025-03-25T09:53:11.549221,7.433091082808663e-12,-82.40107943186251,0.6684886207201837,0.549221,17,0.8870,53,27,1.963,0.0000,0.0149,0.353,2184,3
2025-04-03T19:16:03.844503,8.271175131676957e-39,-135.7907458932341,-13.452557353601204,0.844504,40,1.7190,70,34,2.074,0.0000,0.0104,0.450,3319,3
2025-04-18T10:09:52.971960,2.390705546469927e-28,-79.07626142623326,0.7386938674277553,0.971960,40,1.4750,48,29,1.672,0.0250,0.0083,0.400,4621,3
2025-04-27T17:18:03.181104,7.905847739757695e-16,122.37599522209771,9.565281099899584,0.181105,17,0.7050,94,30,3.133,0.0000,0.0075,0.412,3889,3
2025-05-04T09:06:51.904100,1.582176711947817e-31,157.72740490879272,-11.437234864907962,0.904100,36,1.4170,72,34,2.118,0.0000,0.0119,0.389,2806,3
2025-05-09T15:16:09.946833,3.8887555999285877e-10,44.42380422587768,-2.19247626248148,0.946834,22,0.7380,50,35,1.443,0.0000,0.0074,0.409,4797,3
2025-05-16T23:34:01.739179,1.0689130388869271e-16,-108.25508136204957,11.498855720490432,0.739180,22,1.5280,96,30,3.200,0.0000,0.0101,0.409,3948,3
2025-05-23T18:45:41.152574,4.219948400432835e-29,-94.38306080969504,7.026497536079792,0.152574,43,1.6010,51,32,1.594,0.0000,0.0104,0.465,3664,3
2025-06-09T09:59:35.458582,4.453367160568821e-46,-76.51053988474843,11.003539050681464,0.458583,45,1.2030,103,32,3.219,0.0000,0.0112,0.356,3570,3
2025-06-17T01:35:29.569682,2.1696644159819276e-08,-149.57477483703394,-25.080089717371877,0.569682,25,1.3540,47,36,1.306,0.0000,0.0083,0.440,4170,3
2025-06-29T15:19:30.145803,5.822073916919842e-20,173.59848035186332,20.453663802692567,0.145804,33,0.7340,56,32,1.750,0.0000,0.0079,0.606,4488,3
2025-07-08T06:14:50.451339,1.0961661881828117e-22,-99.53885886935636,14.863935159777924,0.451339,31,1.2940,66,31,2.129,0.0000,0.0085,0.387,4220,3
2025-07-13T12:12:13.321955,4.935256264728337e-07,111.49934030737752,23.053589032412585,0.321955,26,1.0140,43,39,1.103,0.0000,0.0093,0.500,4122,3
2025-07-25T16:40:37.075883,4.2689221322702724e-07,-51.802036244921936,25.077928471031775,0.075884,26,1.5441,54,35,1.543,0.0000,0.0109,0.462,2939,3
2025-08-07T04:46:43.252260,7.465350664314441e-11,-75.70981931687226,6.446413245075362,0.252261,16,0.7580,108,31,3.484,0.0000,0.0075,0.375,3716,3
2025-08-24T20:14:25.082147,9.973489338710258e-38,-60.40387293414568,14.48812809402593,0.082147,40,0.6390,48,36,1.347,0.0000,0.0104,0.425,3211,3
2025-08-28T23:05:17.582904,5.396939105941873e-18,-68.10081696492446,29.10043200087359,0.582905,31,0.7600,50,36,1.389,0.0000,0.0094,0.355,3446,3
2025-08-31T22:12:09.168199,1.8055069931995733e-08,-72.85450866904779,28.981644678971954,0.168199,28,1.5540,47,32,1.484,0.0000,0.0090,0.536,3844,3
2025-09-08T00:08:39.126841,1.8211739637726463e-14,-90.7102245802895,11.199115541575487,0.126841,32,1.5230,56,33,1.712,0.0000,0.0092,0.375,3419,3
2025-09-10T21:34:37.948687,7.730416421303564e-44,-83.44088139169156,15.987937973545671,0.948687,38,0.3920,54,35,1.557,0.0000,0.0119,0.395,2858,3
2025-09-22T16:23:51.136914,1.8982066561381529e-06,-81.78350903390131,11.301985412512904,0.136914,19,1.6620,90,32,2.812,0.0000,0.0123,0.474,3220,3
2025-09-22T16:23:55.674405,2.8942247077807098e-43,-81.54721715119831,11.173965059375464,0.674406,39,0.5201,92,32,2.875,0.0000,0.0084,0.385,3198,3
2025-10-06T07:38:02.064624,6.990585280476175e-45,139.20624225325665,-6.612351024538504,0.064624,40,1.1510,93,32,2.906,0.0000,0.0092,0.375,2986,3
2025-10-11T19:19:21.235836,6.8237619939473196e-40,105.89974180103022,5.499521125149784,0.235836,47,1.5440,113,31,3.645,0.0000,0.0102,0.404,3904,3
