start,fa,associated,coincidence_probability,in_coverage,neighbors_10min
2024-06-30T05:50:19.911698,7.072786121421763,0,0.0,1,0
2024-06-30T06:25:50.770018,4.262652580117051,0,0.0003278419801655602,1,1
2024-06-30T06:35:26.582996,17.425917366049898,0,0.0,1,1
2024-06-30T06:56:36.423465,17.803317689027754,0,0.0,1,0
2024-06-30T08:13:35.971769,1.1790744082641305,0,0.0,1,1
2024-06-30T08:18:10.357607,0.6524754461357624,0,0.0,1,1
2024-06-30T09:17:35.522379,8.943808619744935,0,0.0,1,0
2024-06-30T09:34:05.113223,16.98292234047055,0,0.0,1,0
2024-06-30T10:39:41.827329,1.2554920896849589e-29,1,0.0010659498565691336,1,1
2024-06-30T10:47:24.113126,15.160179374369765,0,0.0,1,1
2024-06-30T11:28:21.196040,12.76884736803474,0,0.0,1,0
2024-06-30T13:54:27.756516,13.898815126149684,0,0.0,1,0
2024-06-30T14:53:59.626749,13.919331663775663,0,0.0,1,0
2024-06-30T16:42:07.142771,9.18898440053198,0,0.0,1,0
2024-06-30T17:13:15.903701,2.5073302863724853,0,0.0,1,2
2024-06-30T17:13:24.174674,1.422925317454391,0,0.0,1,2
2024-06-30T17:20:53.322858,5.778150696139037,0,0.0,1,2
2024-06-30T20:13:09.398770,6.609024530820486,0,8.196049504139005e-05,1,1
2024-06-30T20:18:54.234607,0.7387004084049013,0,0.0021310338414884025,1,1
2024-07-01T00:18:50.199575,0.28915701169810715,0,0.0,1,0
2024-07-01T01:00:05.951685,10.417485943372748,0,0.0,1,0
2024-07-01T01:40:29.302608,4.183818253128873,0,0.0,1,0
2024-07-01T01:50:30.249251,16.21534217824299,0,0.0,1,0
2024-07-01T02:42:28.442485,14.644602796455532,0,0.0,1,0
2024-07-01T03:03:53.758190,2.7108788884305826,0,0.0008196049504139005,1,1
2024-07-01T03:05:37.609876,2.362780028482548,0,0.0,1,1
2024-07-01T04:23:03.929387,15.9651206013626,0,0.0007378642324399639,1,0
2024-07-01T04:55:37.827042,12.257542065579994,0,8.196049504139005e-05,1,0
2024-07-01T05:09:28.349142,6.681146122131442,0,0.0001639209900827801,1,1
2024-07-01T05:13:04.601891,12.442755219959206,0,8.196049504139005e-05,1,1
2024-07-01T05:34:14.518702,11.385647953125716,0,0.0,1,0
2024-07-01T06:44:35.192968,7.575853143320925e-07,0,0.0011474469305794606,1,0
2024-07-01T09:56:42.649028,2.9114992772872315,0,0.0,1,0
2024-07-01T10:21:00.395208,1.0960993438378888,0,0.0,1,0
2024-07-01T10:42:56.825556,19.409492417077367,0,0.0,1,0
2024-07-01T11:41:17.761548,13.838080168259223,0,0.0,1,0
2024-07-01T12:19:51.519347,6.485724500292239,0,0.0001639209900827801,1,0
2024-07-01T13:48:13.340083,16.164034115493862,0,0.0,1,1
2024-07-01T13:51:58.849456,4.535443411181795,0,0.0,1,1
2024-07-01T14:50:20.915439,7.830357425695033,0,0.0,1,0
2024-07-01T15:29:34.010998,13.3015765400115,0,0.0,1,1
2024-07-01T15:39:15.823076,8.328770266512654,0,0.0,1,1
2024-07-01T17:02:59.064713,17.826191149234113,0,0.0,1,0
2024-07-01T17:35:26.109645,2.394529872691155,0,0.0,1,1
2024-07-01T17:38:17.784521,8.94535566367053,0,0.0,1,1
2024-07-01T18:50:41.920937,8.595297610883017,0,0.0009135412261290058,1,0
2024-07-01T19:39:14.542167,0.6628278698026134,0,0.0001639209900827801,1,0
2024-07-01T20:57:51.721325,1.6544919766978587,0,0.0,1,0
2024-07-01T22:13:07.425343,19.075699793098913,0,0.0,1,0
2024-07-01T22:31:24.150189,0.15134244271155195,0,0.0,1,0
2024-07-01T23:54:04.041750,18.37077935666384,0,0.0,1,0
2024-07-02T00:15:12.924598,5.997475013907823,0,0.0,1,1
2024-07-02T00:18:22.924829,0.1613249685196722,0,0.0,1,1
2024-07-02T00:36:18.943134,8.583175821841841,0,0.0,1,0
2024-07-02T02:25:04.855417,15.397614810705448,0,0.0,1,2
2024-07-02T02:27:32.209134,15.9672921035527,0,0.0,1,2
2024-07-02T02:28:41.282465,2.359661511636466,0,8.196049504139005e-05,1,2
2024-07-02T03:22:47.773553,13.368370564544492,0,8.196049504139005e-05,1,1
2024-07-02T03:23:30.905907,7.977759546552221,0,0.0001639209900827801,1,1
2024-07-02T03:37:40.282950,0.0038734081885643023,1,0.003524509679534464,1,0
2024-07-02T03:52:36.694258,0.04296636317285413,0,0.0,1,0
2024-07-02T05:27:58.207399,9.086701684744977,0,0.00040980247520695025,1,1
2024-07-02T05:28:19.095692,13.122653275757884,0,0.0005737234652897303,1,1
2024-07-02T05:43:57.893472,3.9737129748838047,0,0.0,1,0
2024-07-02T05:54:55.085503,5.523259324022889,0,0.0,1,0
2024-07-02T07:24:36.561957,19.327624673072176,0,0.0,1,0
2024-07-02T08:07:37.215552,1.473820871143735,0,0.0,1,0
2024-07-02T11:09:16.796763,19.89023542593545,0,0.0001639209900827801,1,0
2024-07-02T11:27:04.237111,2.933331175193108,0,0.0010661347020736005,1,1
2024-07-02T11:28:53.033414,9.671026037310284,0,0.0004920015654454553,1,1
2024-07-02T12:00:56.567562,8.796978280293379,0,0.0,1,1
2024-07-02T12:02:14.462125,5.541133286024641,0,0.0,1,2
2024-07-02T12:11:51.360179,16.482705942144026,0,0.0,1,1
2024-07-02T12:53:40.952569,0.8486868958960311,0,0.0,1,0
2024-07-02T13:56:33.496697,9.945560209723368,0,0.0,1,0
2024-07-02T14:09:42.986822,1.9357456559041075,0,0.0,1,0
2024-07-02T14:35:29.423570,1.6676791951382943,0,0.0,1,0
2024-07-02T16:33:53.171992,0.2862301448599103,0,0.0050954117941152365,1,1
2024-07-02T16:35:45.123957,3.5990730425736843,0,0.0047684528071469555,1,1
2024-07-02T19:27:37.684496,1.82720636718638,0,0.0,1,0
2024-07-02T21:26:37.020123,4.969906927805507,0,0.0,1,0
2024-07-02T22:16:15.249186,19.322342989669515,0,0.0,1,0
2024-07-02T22:50:48.390897,17.40259421889767,0,0.0,1,0
2024-07-03T00:35:45.769665,18.759971683936037,0,0.0,1,0
2024-07-03T01:02:06.099519,11.94210562576506,0,0.0,1,1
2024-07-03T01:07:30.678945,6.390711003054443,0,0.0,1,1
2024-07-03T02:47:46.624624,2.4471128677930514,0,0.0,1,0
2024-07-03T03:20:16.857127,13.13507456510704,0,0.0,1,0
2024-07-03T03:54:24.722456,0.24943795053459455,0,0.0042889466846979755,1,1
2024-07-03T04:03:15.957166,19.71175815819947,0,0.0,1,1
2024-07-03T04:14:39.062518,18.880830067807302,0,0.0,1,0
2024-07-03T08:26:54.392695,16.64187246121037,0,0.0,1,0
2024-07-03T09:30:13.244219,3.2309238220872496,0,0.0,1,0
2024-07-03T09:44:45.903320,12.661682337301428,0,0.0,1,1
2024-07-03T09:47:48.846899,0.12580319189212555,0,0.0,1,1
2024-07-03T10:11:55.648813,10.757692252244889,0,0.0,1,0
2024-07-03T10:47:46.503733,11.233529532812284,0,0.0,1,0
2024-07-03T12:41:21.532673,14.81999576979741,0,0.0,1,0
2024-07-03T12:55:41.284743,11.263029708348022,0,0.00016404212769445127,1,0
2024-07-03T13:57:53.818024,18.24293853925193,0,0.0,1,0
2024-07-03T17:28:55.321487,0.36547134409852816,0,0.0,1,1
2024-07-03T17:30:43.750082,0.3219826064051193,0,0.0,1,2
2024-07-03T17:39:25.537838,0.5572752243104551,0,0.0,1,1
2024-07-03T19:30:16.590997,2.5398474420209123,0,0.0008196049504139005,1,1
2024-07-03T19:32:07.884369,4.02262415517027,0,0.0013040226538808294,1,1
2024-07-03T19:45:49.811890,14.091513948486014,0,0.0,1,1
2024-07-03T19:48:47.497905,8.996902269997879,0,0.0,1,1
2024-07-03T21:09:19.055083,13.224203036109522,0,0.0007376444553725104,1,0
2024-07-03T21:23:21.446444,0.15802408245500707,0,0.0,1,0
2024-07-03T21:39:30.362183,11.480508785498722,0,8.196049504139005e-05,1,1
2024-07-03T21:39:45.988716,13.31234918989096,0,8.196049504139005e-05,1,1
2024-07-03T23:11:47.431021,12.910016325812158,0,0.0,1,0
2024-07-04T00:25:44.755198,1.1316875688156498,0,0.0,1,0
2024-07-04T02:46:45.480713,7.366442846614109,0,0.0008196049504139005,1,0
2024-07-04T04:12:50.723367,2.5870824403984076,0,0.0003278419801655602,1,0
2024-07-04T06:09:03.758035,0.8306940753614888,0,0.0,1,1
2024-07-04T06:10:18.382138,8.78214680651221,0,0.0,1,1
2024-07-04T06:30:03.959659,8.44192641764417,0,0.0,1,0
2024-07-04T06:47:09.200051,9.9370699473393,0,0.0,1,0
2024-07-04T08:32:59.210687,18.54532151595881,0,0.002131720481927711,1,1
2024-07-04T08:37:56.313809,4.750386139422014,0,0.0001639209900827801,1,1
2024-07-04T09:24:50.512394,5.695656615748973,0,0.0,1,0
2024-07-04T09:46:00.595147,11.193391648917569,0,0.0,1,1
2024-07-04T09:50:46.528600,1.8082790818858616,0,0.0,1,1
2024-07-04T10:42:07.937664,8.255575642346061,0,0.0,1,0
2024-07-04T11:18:40.330446,3.6465934430818767,0,0.0,1,0
2024-07-04T13:35:26.807365,17.298093756890122,0,0.0,1,1
2024-07-04T13:39:20.832556,3.7108259759494127,0,0.0008495498155888861,1,1
2024-07-04T13:53:35.559000,13.470250634195413,0,0.0,1,0
2024-07-04T15:01:03.480112,1.2978588875466376e-05,0,0.002469414810261454,1,0
2024-07-04T15:23:45.114307,2.1214441551913032,0,0.0,1,0
2024-07-04T16:13:01.386563,4.429538847787986,0,0.0,1,0
2024-07-04T16:27:34.195663,10.261279801033682,0,0.001393328415703631,1,0
2024-07-04T18:36:33.426277,8.24694039208664,0,0.0,1,1
2024-07-04T18:46:11.893368,7.0876247068598435,0,0.0,1,1
2024-07-04T20:02:04.447964,18.201619773082975,0,0.0,1,0
2024-07-04T21:11:41.027814,0.23888559457643083,0,0.0,1,0
2024-07-04T21:38:14.968748,1.1321260667893398,0,0.0,1,0
2024-07-04T22:58:02.600125,4.24689093071814,0,0.0011474469305794606,1,0
2024-07-04T23:20:44.799066,2.283507675334675,0,8.196049504139005e-05,1,0
2024-07-05T00:39:30.411009,1.5464582154240497e-11,0,0.000737803106302762,1,0
2024-07-05T02:37:15.842209,3.96386853477426,0,0.0,1,0
2024-07-05T04:25:48.611640,8.647329562073113,0,0.0003278938693549709,1,0
2024-07-05T07:42:43.606824,3.978183199128358,0,0.0,1,0
2024-07-05T08:05:33.066058,12.60838196340667,0,0.0,1,0
2024-07-05T09:10:26.751767,8.632103833219404,0,0.0,1,0
2024-07-05T10:09:28.937429,6.337195941188426,0,0.0,1,1
2024-07-05T10:11:26.922078,11.227822339217726,0,0.0,1,1
2024-07-05T10:41:21.690290,8.137326117742791,0,0.00024588148512417015,1,0
2024-07-05T12:02:02.478044,2.074796037906394,0,0.0,1,0
2024-07-05T13:05:52.572908,2.6296853959451907,0,0.0,1,0
2024-07-05T13:50:29.108989,2.3318673972408974,0,0.0,1,0
2024-07-05T15:21:38.388751,11.700968297613382,0,0.0,1,0
2024-07-05T16:55:58.922340,12.625439728110909,0,0.0,1,1
2024-07-05T17:01:16.546005,18.25600064733132,0,0.0,1,2
2024-07-05T17:10:19.717265,17.700038329944462,0,0.0005977073354643062,1,1
2024-07-05T17:25:32.650115,12.95505501749538,0,0.0,1,1
2024-07-05T17:26:43.747137,15.577355879469245,0,0.0,1,1
2024-07-05T18:24:31.448639,4.962748383167479,0,0.0,1,0
2024-07-05T20:15:19.261388,17.414200950373893,0,0.00024588148512417015,1,0
2024-07-05T20:26:40.194615,8.38989240222846,0,0.0,1,2
2024-07-05T20:29:05.953920,15.061166026970875,0,8.196049504139005e-05,1,2
2024-07-05T20:35:25.243638,14.03133094839838,0,0.0,1,2
2024-07-05T22:02:10.916740,8.461954927791174,0,8.196049504139005e-05,1,0
2024-07-05T22:36:34.940723,10.055822428802752,0,0.0,1,0
2024-07-05T23:13:08.845045,17.18351196505495,0,0.0,1,0
2024-07-06T01:30:50.067916,4.543187817661322,0,0.0017211703958691911,1,1
2024-07-06T01:32:05.950583,0.0014547316388480037,0,0.0009015654454552905,1,1
2024-07-06T02:47:03.326211,0.8598015770696438,0,0.0,1,0
2024-07-06T02:59:35.790818,19.56889862789198,0,0.0,1,0
2024-07-06T07:37:33.177931,3.117292703769126e-05,1,0.005165434906974838,1,0
2024-07-06T07:54:50.667014,2.9510929186540693,0,0.0,1,1
2024-07-06T07:58:49.666289,13.27621602070955,0,0.0,1,1
2024-07-07T07:33:13.325204,16.823914379225567,0,0.0,1,0
2024-07-07T07:51:58.669613,0.0005340935999983796,0,0.00698822496516679,1,0
2024-07-10T23:40:50.776104,4.529353967671177,0,0.0006125333087451849,1,1
2024-07-10T23:48:33.854218,15.726997907126837,0,0.0001639209900827801,1,2
2024-07-10T23:54:48.905068,15.777701589700328,0,0.002786799204983198,1,1
2024-07-11T00:17:33.311338,11.911055156645526,0,0.0,1,0
2024-07-11T00:58:13.664737,16.543056072437416,0,0.0,1,0
2024-07-11T01:43:48.657074,13.56299560695021,0,0.0005737234652897303,1,1
2024-07-11T01:45:24.130576,0.733576308980931,0,0.0,1,1
2024-07-11T03:26:06.613391,7.83046141016693,0,0.00024588148512417015,1,0
2024-07-11T05:05:05.965903,8.30350983327437,0,0.0,1,0
2024-07-11T05:34:38.658724,0.8284378785366824,0,0.0,1,0
2024-07-11T05:47:41.628318,11.77467872918621,0,0.0005751775592164577,1,1
2024-07-11T05:55:15.581827,16.260124221207604,0,0.0,1,1
2024-07-11T06:25:55.395523,0.27181151219714983,0,0.0,1,0
2024-07-11T08:27:41.720800,10.610019346565164,0,0.0,1,0
2024-07-11T08:50:34.865900,2.391772321134062,0,0.0,1,0
2024-07-11T09:27:59.644407,2.3142598940371704,0,0.0,1,1
2024-07-11T09:29:42.797439,8.785129004470102,0,0.0,1,1
2024-07-11T10:50:26.875629,6.552489642937471,0,0.0004918323498073928,1,1
2024-07-11T10:52:30.379151,5.353592671994766,0,0.0007378105974920089,1,1
2024-07-11T11:48:52.751691,8.950271730927678,0,0.0,1,1
2024-07-11T11:53:21.875010,9.961075870216932,0,0.0,1,2
2024-07-11T12:01:05.573686,10.820746790254075,0,0.000902054413572658,1,1
2024-07-11T12:44:51.030099,8.331421684059887,0,0.0,1,0
2024-07-11T13:33:13.037128,3.2820919421559496,0,0.0,1,1
2024-07-11T13:34:35.857091,12.844904744425149,0,0.0001639209900827801,1,1
2024-07-11T13:52:06.774915,9.164052403262165,0,0.00024588148512417015,1,0
2024-07-11T15:07:31.357583,19.629352885767354,0,0.0,1,0
2024-07-11T15:55:32.244691,9.73742812174491,0,0.0004098435947873125,1,0
2024-07-11T17:28:39.495905,10.616262761715271,0,0.0,1,0
2024-07-11T18:23:47.994951,13.541732162305284,0,8.196049504139005e-05,1,0
2024-07-11T20:53:23.717420,0.21557879986804707,0,0.0,1,0
2024-07-11T21:57:21.635731,0.2951958914916368,0,0.0,1,0
2024-07-11T22:09:19.052747,14.228932163657424,0,0.0001639209900827801,1,0
2024-07-11T22:41:06.482015,0.6089468963321708,0,8.196049504139005e-05,1,0
2024-07-11T22:56:48.528878,0.7985527731432855,0,0.0,1,0
2024-07-11T23:47:11.581283,3.2837913771323137,0,0.0,1,0
2024-07-12T00:00:35.864015,2.9754619538311102,0,0.0013115430784361938,1,1
2024-07-12T00:01:24.703438,8.822853383645775,0,0.0011475859109909023,1,1
2024-07-12T01:19:39.650911,16.261526088754046,0,0.0,1,1
2024-07-12T01:21:07.089242,6.662750353377718,0,0.0,1,1
2024-07-12T02:04:09.595118,11.819358642234675,0,0.0018823088353413654,1,0
2024-07-12T02:33:49.391930,10.536661419034182,0,0.0,1,1
2024-07-12T02:37:17.334053,14.230959905595428,0,0.003285293672649783,1,1
2024-07-12T03:05:32.283273,14.870464129096613,0,0.0,1,0
2024-07-12T04:10:50.246838,1.0955824921164,0,0.0,1,0
2024-07-12T04:51:17.229023,2.1113867015504424e-19,0,0.0001639209900827801,1,1
2024-07-12T04:55:50.137793,7.489281581181308,0,0.0,1,1
2024-07-12T05:08:53.818583,4.5714366588945685,0,0.0,1,0
2024-07-12T05:25:13.254707,18.88972295687517,0,0.0,1,1
2024-07-12T05:29:48.542834,11.801296247016715,0,8.196049504139005e-05,1,1
2024-07-12T06:00:25.955900,1.6398641885872422e-16,1,0.011236022604704533,1,0
2024-07-12T06:15:43.004348,4.023155976557253,0,0.0,1,0
2024-07-12T06:34:48.369596,7.471070883763222,0,0.00024588148512417015,1,0
2024-07-12T06:45:12.829717,1.5964839303817215,0,0.0,1,1
2024-07-12T06:50:33.455471,0.635594783286812,0,0.0,1,1
2024-07-12T07:48:38.254954,19.529753610835513,0,0.002951566027374805,1,0
2024-07-12T08:09:44.297538,5.182310436715699,0,0.00040980247520695025,1,0
2024-07-12T08:43:07.878614,9.12491226796546,0,0.0,1,0
2024-07-12T09:44:58.997842,1.183797260688015,0,0.0,1,0
2024-07-12T10:05:21.723895,4.151281036231484,0,0.0,1,0
2024-07-12T11:01:23.167562,5.56388253908346,0,0.0,1,0
2024-07-12T11:18:53.231736,6.733103456184283,0,0.00034224824194738137,1,0
2024-07-12T12:24:01.712999,2.9838251017151154,0,0.0,1,0
2024-07-12T14:45:03.512890,14.206129934621858,0,0.0,1,0
2024-07-12T15:26:19.420886,0.5387417853727144,0,0.0,1,0
2024-07-12T17:15:08.684338,16.05378681485335,0,0.0,1,0
2024-07-12T19:44:48.077574,15.912521498098023,0,0.0,1,1
2024-07-12T19:46:52.842231,1.8808783346488935,0,0.0,1,1
2024-07-12T21:09:20.065649,1.980083915696123e-11,1,0.00024588148512417015,1,0
2024-07-12T21:25:43.814855,12.239065073623728,0,0.0,1,2
2024-07-12T21:26:06.007376,19.982041254145994,0,0.0,1,2
2024-07-12T21:27:10.912128,16.831251932116302,0,0.0,1,3
2024-07-12T21:37:01.391779,10.33824646298346,0,0.0,1,1
2024-07-13T00:00:41.879922,2.240703967518871,0,0.0,1,0
2024-07-13T00:24:07.621892,6.8724278305682605,0,0.0,1,0
2024-07-13T00:38:21.860608,7.318181130953097,0,0.0,1,0
2024-07-13T01:17:06.211852,1.7207051534970652e-06,0,0.001639209900827801,1,0
2024-07-13T01:35:45.355242,10.240321784699336,0,0.0,1,0
2024-07-13T01:55:59.555817,7.102416016142245,0,0.0,1,1
2024-07-13T01:59:07.915977,2.863792685358659,0,8.196049504139005e-05,1,1
2024-07-13T06:24:21.050442,16.993494946830015,0,0.0036346500450782724,1,0
2024-07-13T07:03:24.213910,1.94278237628435,0,0.0,1,0
2024-07-13T07:28:04.963685,2.002258472245417,0,0.0,1,0
2024-07-13T07:56:38.073397,16.017294687291432,0,0.0,1,0
2024-07-13T08:32:44.641755,1.960183406283354,0,0.0,1,1
2024-07-13T08:36:16.318417,4.444306224316086,0,0.0,1,1
2024-07-13T08:49:49.538159,8.69429190280952,0,0.0,1,1
2024-07-13T08:52:40.585729,3.652165419505807,0,0.0,1,1
2024-07-13T09:03:01.735781,17.110262280691355,0,0.0,1,0
2024-07-13T09:55:44.361445,2.2150287525920512e-14,1,0.004919669109089419,1,0
2024-07-13T13:14:27.748656,0.218699712071652,1,0.0056596214900418,1,1
2024-07-13T13:16:01.791523,0.003965164731550252,0,0.005740898114908614,1,1
2024-07-13T14:15:33.282341,2.3854715823793637,0,0.0011474469305794606,1,0
2024-07-13T16:20:01.731323,7.001950101641185,0,0.0,1,0
2024-07-13T18:04:50.015226,11.630390656563002,0,0.0,1,1
2024-07-13T18:14:36.751343,14.47643381940986,0,0.0,1,1
2024-07-13T19:05:00.468138,10.18111027380853,0,0.0022129425866732233,1,1
2024-07-13T19:06:04.633352,1.0487593022082956e-15,0,0.0023774073436603556,1,1
2024-07-13T22:25:07.245063,12.640593314727202,0,0.001967051880993361,1,1
2024-07-13T22:27:19.720692,4.671338130487237,0,0.00024588148512417015,1,1
2024-07-13T23:08:21.527952,5.869076345497261,0,0.0,1,0
2024-07-13T23:36:43.982385,4.455606621067041,0,0.0,1,1
2024-07-13T23:39:28.362455,16.032862921965048,0,0.0,1,1
2024-07-13T23:57:46.519118,19.245216919513847,0,0.0,1,2
2024-07-14T00:06:00.972149,4.564653102572607,0,0.0,1,2
2024-07-14T00:07:01.898956,2.473828988110319,0,0.0,1,2
2024-07-14T00:17:16.704443,1.4695781734287727,0,0.0,1,1
2024-07-14T00:22:09.714026,2.333758985542672,0,0.0,1,1
2024-07-14T00:37:43.622375,9.772510680203984,0,0.0,1,0
2024-07-14T00:56:05.624401,11.71655924290985,0,0.0,1,0
2024-07-14T02:14:46.301768,17.753672409610296,0,0.0,1,0
2024-07-14T02:31:11.456357,13.20822546657144,0,0.0,1,0
2024-07-14T03:16:27.145936,4.143496613767174,0,0.0028735496516678963,1,1
2024-07-14T03:24:18.360650,0.027759461550285143,0,0.0003278419801655602,1,2
2024-07-14T03:33:05.640635,0.7684226203489459,0,0.0,1,1
2024-07-14T04:01:47.034671,5.789820197899834,0,0.0007376444553725104,1,0
2024-07-14T05:06:08.243387,5.651283435028726,0,0.0,1,0
2024-07-14T05:25:00.620600,2.296117700776913,0,0.0004098076715023359,1,0
2024-07-14T06:04:50.462013,17.276055659660976,0,0.0,1,1
2024-07-14T06:05:22.937029,18.560253812302797,0,0.0,1,1
2024-07-14T06:22:10.456793,13.41133463504266,0,0.0,1,0
2024-07-14T07:00:03.159703,1.1388891808337789,0,0.0,1,0
2024-07-14T08:28:05.372128,5.285476617178267,0,0.0012298215228259979,1,0
2024-07-14T08:49:20.481002,11.921289847281432,0,0.0,1,1
2024-07-14T08:52:27.841544,3.174180821752402,0,0.0,1,1
2024-07-14T09:21:50.952845,15.95071618327466,0,0.0,1,0
2024-07-14T11:51:45.898721,14.87524620119538,0,0.009332851069584461,1,2
2024-07-14T11:56:49.241937,0.0859295142422124,0,0.005164897401852307,1,2
2024-07-14T11:59:41.633974,3.262587109854896,0,0.0006556839603311204,1,2
2024-07-14T13:04:23.721141,16.82753351601561,0,0.00040986156052782557,1,0
2024-07-14T14:24:38.720333,3.3345227707178364,0,0.0,1,0
2024-07-14T14:39:46.395873,1.9149482001494412e-10,0,0.006886337939513155,1,0
2024-07-14T15:18:43.642408,12.564613935577873,0,0.0,1,0
2024-07-14T16:14:50.013036,17.005786893326402,0,0.0007376444553725104,1,0
2024-07-14T16:49:58.999935,2.538237060928045,0,0.0,1,0
2024-07-14T17:52:19.430934,5.789449847163282,0,0.0,1,0
2024-07-14T18:06:01.963766,10.095066918844006,0,0.0,1,0
2024-07-14T18:17:38.246854,1.6747483759690869e-12,0,0.0008196049504139005,1,0
2024-07-14T18:43:47.300420,6.303861160157496,0,0.0,1,0
2024-07-14T19:16:11.398479,16.451567528668647,0,0.0,1,0
2024-07-14T19:34:32.945773,16.884062267849163,0,0.0,1,0
2024-07-14T21:25:39.933779,0.9645535145991172,0,0.0001639209900827801,1,1
2024-07-14T21:30:16.651369,14.70633061871822,0,0.0,1,2
2024-07-14T21:39:16.282386,14.85239214185028,0,0.001393328415703631,1,1
2024-07-14T22:42:12.781102,6.749360370254358,0,0.0,1,0
2024-07-14T23:04:57.602149,2.678166477316452,0,8.196049504139005e-05,1,0
2024-07-14T23:16:45.535380,17.572010199571015,0,0.00040980247520695025,1,0
2024-07-14T23:43:24.937736,4.400581667138798,0,0.0,1,0
2024-07-15T01:05:50.591439,13.227101738524333,0,0.0,1,0
