start,fa,associated,coincidence_probability,in_coverage,neighbors_10min
2024-06-29T16:28:37.606595,18.62369251927731,0,0.0,1,0
2024-06-29T16:50:33.891202,16.33677351501932,0,0.0,1,0
2024-06-29T18:05:39.400501,19.94570894798947,0,0.0,1,0
2024-06-29T20:14:01.857095,5.4867992842321245,0,0.0,1,0
2024-06-29T20:28:29.552251,2.184239931491284,0,0.0,1,0
2024-06-29T21:33:40.176431,3.7982749192794993,0,0.0,1,1
2024-06-29T21:41:46.573478,18.177445424786164,0,0.0,1,2
2024-06-29T21:44:49.185626,9.52604090102292,0,8.196049504139005e-05,1,2
2024-06-29T21:52:51.256926,5.546371595451688,0,0.0006556839603311204,1,1
2024-06-30T00:03:47.586376,19.71285895087315,0,0.0,1,0
2024-06-30T01:00:34.174268,4.055029744888186,0,0.0,1,0
2024-06-30T01:20:00.379395,19.943915189454028,0,0.0,1,1
2024-06-30T01:29:15.446790,17.766455197851112,0,0.0,1,1
2024-06-30T03:35:03.540674,6.305405817850865,0,0.0,1,0
2024-06-30T04:16:13.483649,10.519078773496108,0,0.0,1,0
2024-06-30T08:13:35.971769,19.405426629465342,0,0.0,1,1
2024-06-30T08:18:33.151143,13.234172571832024,0,0.0,1,1
2024-06-30T09:05:09.068455,11.038300944646224,0,0.0,1,0
2024-06-30T09:20:30.899495,15.182532392169866,0,0.0,1,0
2024-06-30T09:47:02.191276,1.7799140872582988,0,0.0,1,0
2024-06-30T10:15:34.736395,0.16331572006614448,0,0.0,1,0
2024-06-30T10:39:41.827104,2.883085998501654e-24,1,0.0010659498729612327,1,0
2024-06-30T10:50:51.178577,10.88062571625659,0,0.0003278419801655602,1,0
2024-06-30T11:18:05.130057,8.227066743132685,0,0.0,1,0
2024-06-30T12:51:32.166954,16.76421156783578,0,0.0005737234652897303,1,0
2024-06-30T15:06:13.302156,11.12539422094758,0,0.0,1,0
2024-06-30T15:38:01.477831,1.2135585495608952,0,0.0,1,1
2024-06-30T15:40:21.111467,9.25301769544565,0,0.0,1,1
2024-06-30T16:04:20.451144,16.94295097516261,0,8.196049504139005e-05,1,0
2024-06-30T16:57:55.838027,19.1060696823878,0,8.196049504139005e-05,1,1
2024-06-30T17:07:16.203083,4.083451234316082,0,0.0,1,2
2024-06-30T17:13:15.903701,11.594873877457598,0,0.0,1,1
2024-06-30T18:50:37.847649,2.3499632706659135,0,0.0,1,0
2024-06-30T20:10:03.768945,15.617063309427383,0,0.0008196049504139005,1,1
2024-06-30T20:13:09.398662,19.465187216411817,0,8.196049504139005e-05,1,1
2024-06-30T20:44:13.763000,10.46198714257674,0,0.0,1,0
2024-06-30T20:54:56.046144,10.356130879169529,0,0.0001639209900827801,1,0
2024-07-01T02:46:43.176431,13.245534812135086,0,0.0003281786083107942,1,1
2024-07-01T02:55:19.841899,7.422329501860537,0,0.0,1,1
2024-07-01T03:33:11.843035,16.83085772905293,0,0.0,1,0
2024-07-01T05:09:28.349296,13.009059703486876,0,0.0001639209900827801,1,1
2024-07-01T05:14:36.717559,13.683018506073443,0,0.0,1,1
2024-07-01T05:34:14.518599,0.6653403735477815,0,0.0,1,0
2024-07-01T06:32:26.451487,1.9698054320981295,0,0.0,1,0
2024-07-01T06:44:35.192968,5.485650594176674e-06,0,0.0011474469305794606,1,0
2024-07-01T09:04:30.734100,2.0082633133660917,0,0.0,1,0
2024-07-01T10:51:54.311800,3.127949289522463,0,0.00040980247520695025,1,0
2024-07-01T11:03:31.574043,7.707138204524432,0,0.000840010064748791,1,2
2024-07-01T11:08:02.765307,16.09428926975705,0,0.000737826710925334,1,2
2024-07-01T11:10:38.198588,11.45133262793876,0,0.00046715533153020246,1,2
2024-07-01T12:00:04.734566,15.5305584566391,0,0.0,1,0
2024-07-01T12:19:51.519315,17.29835910409891,0,0.0001639209900827801,1,0
2024-07-01T13:22:39.954295,0.320563317394936,0,0.0,1,0
2024-07-01T13:50:06.473518,2.980879165055601,0,0.0,1,0
2024-07-01T14:22:26.253863,8.344357399456971,0,0.0,1,0
2024-07-01T15:10:05.747678,13.347165637408024,0,0.0,1,0
2024-07-01T15:39:15.823076,11.443912095611134,0,0.0,1,0
2024-07-01T15:50:27.321020,8.082935514870059,0,0.0,1,1
2024-07-01T15:55:26.372285,18.209662704342826,0,0.0,1,1
2024-07-01T18:38:12.091686,10.099257785245207,0,0.0,1,0
2024-07-01T18:48:14.482340,9.38346242828345,0,0.0004917629702483403,1,1
2024-07-01T18:50:41.920937,8.96182836352396,0,0.0009135412261290058,1,1
2024-07-01T19:39:14.542167,1.418451993481109,0,0.0001639209900827801,1,1
2024-07-01T19:41:26.780189,15.665506724199542,0,0.0,1,1
2024-07-01T20:48:15.177980,7.60315474132936,0,0.0,1,0
2024-07-01T22:31:24.150478,0.7827185017957962,0,0.0,1,0
2024-07-01T23:38:51.977196,5.83372087622254,0,0.0,1,0
2024-07-02T00:04:44.918177,2.266329684134682,0,0.0,1,0
2024-07-02T00:15:12.924598,4.790185006757486,0,0.0,1,1
2024-07-02T00:18:22.924829,1.8056103610744016,0,0.0,1,1
2024-07-02T00:36:18.943134,11.948931955237024,0,0.0,1,0
2024-07-02T02:58:27.739596,2.9519418178524637,0,0.0,1,0
2024-07-02T03:37:40.282950,0.07471129961058529,1,0.003524509679534464,1,0
2024-07-02T03:52:36.694258,3.0503002172074343,0,0.0,1,0
2024-07-02T05:25:05.655597,19.050028360007563,0,0.0,1,0
2024-07-02T06:17:14.079847,19.072542377856653,0,0.0,1,0
2024-07-02T07:28:32.352495,1.9180466406861985,0,0.0,1,0
2024-07-02T08:43:43.908638,7.914902122050974,0,0.0,1,0
2024-07-02T09:08:36.706849,18.343586344130397,0,0.0,1,0
2024-07-02T09:18:38.043731,2.655990525289794,0,0.0,1,0
2024-07-02T10:07:05.247810,13.053587844015814,0,0.0,1,0
2024-07-02T10:40:43.776082,17.455116567085824,0,0.0,1,0
2024-07-02T10:56:14.734400,4.46177049320779,0,0.0,1,1
2024-07-02T10:59:32.837276,13.25353493595815,0,0.0,1,1
2024-07-02T11:11:53.369839,0.23337368424863256,0,0.00016398232112121958,1,0
2024-07-02T11:37:54.143023,17.84947125270621,0,0.0,1,1
2024-07-02T11:45:03.202289,3.5608046257104524,0,0.001393357372346529,1,1
2024-07-02T11:59:29.451920,0.6496649837919201,0,0.0,1,0
2024-07-02T14:35:29.423545,0.5293339623996471,0,0.0,1,1
2024-07-02T14:42:56.429717,0.24580902128239537,0,0.0,1,1
2024-07-02T15:32:51.856851,4.416980232829756,0,0.0,1,0
2024-07-02T15:51:51.960985,8.662967252327768,0,0.0,1,0
2024-07-02T16:33:53.171992,9.692101246359105,0,0.005095411785919187,1,0
2024-07-02T17:20:52.734214,19.907151711761227,0,0.0,1,1
2024-07-02T17:21:16.526751,13.661797423335685,0,0.0,1,1
2024-07-02T21:08:48.921851,2.998962518011027,0,0.0,1,0
2024-07-02T21:35:08.132591,9.341058528943524,0,0.0,1,1
2024-07-02T21:39:10.282150,3.4173620339176627,0,0.0,1,1
2024-07-02T23:10:38.577885,3.633318546475451,0,0.0,1,2
2024-07-02T23:18:09.796420,11.31788978000174,0,0.0,1,2
2024-07-02T23:19:55.010672,6.347491308645354,0,0.0,1,2
2024-07-03T00:11:42.281289,4.465600178845508,0,0.0,1,0
2024-07-03T00:31:08.456440,0.0001804576618688472,0,0.0,1,0
2024-07-03T02:47:46.624624,0.778279265959086,0,0.0,1,0
2024-07-03T03:24:59.854310,15.528745761326098,0,0.0017214913777559217,1,0
2024-07-03T03:44:44.249208,14.672441665985026,0,0.00024588148512417015,1,0
2024-07-03T03:55:24.224388,5.366922000485795,0,0.00797870395869191,1,0
2024-07-03T04:20:55.987087,15.935926677380351,0,0.0,1,0
2024-07-03T08:05:19.651262,11.611723529601862,0,0.0,1,0
2024-07-03T08:37:44.040657,3.0220829625083767,0,0.0,1,1
2024-07-03T08:39:09.362381,6.779069398320731,0,0.0,1,1
2024-07-03T10:47:46.503733,17.564107132314206,0,0.0,1,0
2024-07-03T11:15:28.630237,19.224646605752795,0,8.196049504139005e-05,1,0
2024-07-03T11:46:18.537712,8.642610948858447,0,0.001303702729284485,1,0
2024-07-03T11:56:43.563784,4.766363013323992,0,0.0,1,0
2024-07-03T13:13:15.858393,5.621736774538746,0,0.0,1,0
2024-07-03T13:54:34.621064,3.654068357453531,0,0.0,1,1
2024-07-03T14:01:04.766176,18.923546076357628,0,0.0,1,1
2024-07-03T14:37:09.388072,12.216709769078667,0,0.0,1,1
2024-07-03T14:43:48.374866,10.463751654769045,0,0.0,1,1
2024-07-03T16:14:22.625066,0.317517523325599,0,0.0004917629702483403,1,0
2024-07-03T17:28:55.321781,5.857542852579062,0,0.0,1,1
2024-07-03T17:30:43.750140,9.711251851241608,0,0.0,1,1
2024-07-03T18:00:31.076590,4.0696276431126295,0,8.196049504139005e-05,1,0
2024-07-03T18:34:47.498261,9.456275346381265,0,0.0003278419801655602,1,0
2024-07-03T19:37:48.519679,8.141653579049509,0,0.001639209900827801,1,0
2024-07-03T19:57:46.780194,17.12788743601136,0,0.0,1,0
2024-07-03T21:23:21.446444,10.442892043400628,0,0.0,1,0
2024-07-03T21:51:21.234970,8.164078159454279,0,0.0,1,0
2024-07-03T23:42:00.155216,1.3501305083568345,0,0.0,1,0
2024-07-04T00:17:18.561349,13.869515792657694,0,0.0,1,1
2024-07-04T00:25:44.755329,14.840154981939111,0,0.0,1,1
2024-07-04T02:13:10.855354,19.612365977856445,0,0.0,1,0
2024-07-04T03:40:04.271382,14.335263691420325,0,0.0,1,0
2024-07-04T04:19:48.491721,4.4511797681246605,0,0.0,1,0
2024-07-04T04:39:03.812727,1.6539919462479973,0,0.0,1,0
2024-07-04T07:06:07.460662,1.1760549784663954,0,0.0,1,0
2024-07-04T07:54:42.909918,12.482341254755337,0,0.0,1,0
2024-07-04T09:50:46.528600,17.75133049484677,0,0.0,1,0
2024-07-04T10:02:18.077495,15.025124342051262,0,0.0,1,0
2024-07-04T11:08:31.905153,9.486799501368935,0,0.0,1,0
2024-07-04T12:33:16.692642,11.83688934976801,0,0.0,1,0
2024-07-04T12:44:33.797839,12.154305293619045,0,0.0,1,0
2024-07-04T14:22:47.430159,2.9158376241740886,0,0.003770182771903942,1,0
2024-07-04T14:45:28.881081,9.443884872985883,0,0.0,1,0
2024-07-04T15:01:03.480112,0.0004296246521724005,0,0.002469414810261454,1,1
2024-07-04T15:06:50.423139,6.089529570168352,0,0.0,1,1
2024-07-04T15:23:50.384292,10.671035897792676,0,0.0,1,0
2024-07-04T15:37:19.317119,16.424231592931434,0,0.0,1,0
2024-07-04T16:53:38.479947,8.666829577427084,0,0.0,1,0
2024-07-04T20:01:07.010594,19.097373693186125,0,0.0,1,0
2024-07-04T20:30:32.051568,10.363904703797644,0,0.0,1,1
2024-07-04T20:30:41.314208,6.8473676928668485,0,0.0,1,1
2024-07-04T22:52:48.354846,16.90951769091883,0,0.0,1,0
2024-07-04T23:28:09.497052,8.626605257565307,0,0.0,1,0
2024-07-05T00:39:30.411009,2.7429782587191734e-10,0,0.000737803106302762,1,0
2024-07-05T00:56:06.455529,2.522118023015297,0,0.0001639209900827801,1,0
2024-07-05T01:27:51.716114,14.801279362001122,0,0.0031778727563314484,1,0
2024-07-05T02:38:38.082208,12.187587797306806,0,0.0,1,0
2024-07-05T03:16:41.122168,2.4506313520739877,0,0.0,1,0
2024-07-05T04:27:33.628158,16.100933293875837,0,0.0004917629702483403,1,1
2024-07-05T04:37:14.315266,2.303911007859354,0,0.0,1,1
2024-07-05T04:59:20.534799,10.259699002842174,0,0.0,1,0
2024-07-05T08:49:55.415809,1.935192467093065,0,0.0,1,0
2024-07-05T09:51:51.465124,9.88667588915184,0,0.0,1,0
2024-07-05T11:33:54.613615,13.145557659796715,0,0.0,1,0
2024-07-05T12:40:34.999215,12.766238137827216,0,0.0,1,0
2024-07-05T13:09:51.578916,6.029518924374105,0,0.0,1,0
2024-07-05T13:39:32.616367,17.398054519597355,0,0.0,1,0
2024-07-05T16:26:04.254821,4.586097963482447,0,0.000737973338250963,1,0
2024-07-05T17:12:36.417757,7.218628172736676,0,0.0,1,0
2024-07-05T17:22:36.668006,3.195087787717752,0,0.0,1,0
2024-07-05T18:22:02.495846,0.8776562569354746,0,0.0,1,0
2024-07-05T20:03:33.725528,8.12271292550973,0,0.0,1,0
2024-07-05T20:42:06.675828,3.456187255020795,0,0.00024624591426932217,1,0
2024-07-05T21:48:14.019722,5.553043515633008,0,0.0,1,0
2024-07-05T22:18:05.886752,10.09244953877752,0,0.0,1,0
2024-07-05T23:31:20.111640,15.72453367916643,0,0.0,1,0
2024-07-06T00:02:25.616542,3.680996237957344,0,0.0,1,0
2024-07-06T00:21:14.137032,19.84403153008096,0,0.0,1,1
2024-07-06T00:21:45.957955,5.0542971219158455,0,0.0,1,1
2024-07-06T01:32:05.950583,0.003933580176520057,0,0.0009015654454552905,1,0
2024-07-06T06:05:44.066289,17.42670212832881,0,0.0,1,0
2024-07-06T07:21:00.346767,12.382952003571695,0,0.0,1,0
2024-07-06T07:37:33.178454,0.011694726519070489,1,0.005165434915170888,1,0
2024-07-06T07:58:44.032079,9.786709578072571,0,0.0,1,0
2024-07-07T07:12:14.412357,2.2921878018061843,0,0.0,1,0
2024-07-07T07:27:17.170509,2.056714483836271,0,0.00032791335136464223,1,0
2024-07-07T07:51:58.669613,0.006856490145463414,0,0.00698822496516679,1,0
2024-07-11T01:45:24.130535,0.35992702402014315,0,0.0,1,0
2024-07-11T03:21:23.903553,14.726109192586778,0,0.0,1,0
2024-07-11T04:41:59.042470,12.70199457904458,0,0.0,1,0
2024-07-11T05:07:33.179580,5.41732496475512,0,0.0,1,0
2024-07-11T05:29:56.512589,13.91488004042069,0,0.0,1,2
2024-07-11T05:32:38.125748,5.998273859329114,0,0.0,1,2
2024-07-11T05:34:38.658724,2.601931480889741,0,0.0,1,3
2024-07-11T05:42:52.927830,7.256137151950124,0,0.01147936511761331,1,1
2024-07-11T06:01:28.233494,0.4632207271393444,0,0.0,1,0
2024-07-11T06:25:55.395523,5.5553487106662125,0,0.0,1,0
2024-07-11T07:10:05.364176,5.245906630932585,0,0.0,1,0
2024-07-11T07:50:03.419526,8.88107291146902,0,0.00024588148512417015,1,0
2024-07-11T08:50:34.865900,6.357393380882701,0,0.0,1,1
2024-07-11T08:57:02.591408,9.146645806514922,0,0.0,1,1
2024-07-11T09:53:55.158439,5.30671425528312,0,0.0,1,1
2024-07-11T09:57:52.039903,10.547929155237131,0,0.0,1,1
2024-07-11T10:29:20.214294,0.8045966248371794,0,0.0,1,0
2024-07-11T13:49:44.111497,6.222785673839594,0,0.0,1,1
2024-07-11T13:50:52.040838,0.05298409116123315,0,0.0,1,1
2024-07-11T15:48:48.010782,9.263573036711506,0,0.0,1,1
2024-07-11T15:58:46.637136,2.7679766872765756,0,8.226242111302353e-05,1,1
2024-07-11T18:23:47.994872,5.5804442287478935,0,8.196049504139005e-05,1,0
2024-07-11T18:47:58.058658,17.088769695662855,0,8.196049504139005e-05,1,0
2024-07-11T19:12:46.717195,12.029053852619988,0,0.0,1,1
2024-07-11T19:15:11.736977,9.92632749940129,0,0.0,1,1
2024-07-11T20:53:23.717413,0.8405392939263029,0,0.0,1,0
2024-07-11T21:57:21.635798,5.848228846417133,0,0.0,1,1
2024-07-11T22:05:34.112800,12.552358310303742,0,0.0,1,1
2024-07-11T22:41:06.482015,18.264106928693018,0,8.196049504139005e-05,1,0
2024-07-11T23:27:07.775581,11.575473512717966,0,0.0021323113515285632,1,0
2024-07-12T00:37:14.391544,8.41167053342497,0,0.0,1,1
2024-07-12T00:42:08.811378,13.098019761672091,0,0.0,1,1
2024-07-12T01:26:17.860289,2.429747306014348,0,0.0,1,0
2024-07-12T01:49:42.227423,3.4546483927896663,0,0.0,1,0
2024-07-12T02:33:49.391930,14.55411038249253,0,0.0,1,0
2024-07-12T03:06:53.582210,6.357150191183723,0,0.0,1,0
2024-07-12T03:34:07.447281,3.4260047119920687,0,0.0,1,0
2024-07-12T04:38:50.723789,9.329187142723208,0,0.0,1,0
2024-07-12T04:51:17.229023,3.0574714060236903e-15,0,0.0001639209900827801,1,0
2024-07-12T05:37:03.566805,0.10528421207681336,0,0.0,1,0
2024-07-12T06:00:25.956741,1.5444442046363684e-12,1,0.011236022498155888,1,0
2024-07-12T08:09:44.297538,13.81126864541788,0,0.00040980247520695025,1,1
2024-07-12T08:12:52.012349,18.578302939828035,0,0.0,1,1
2024-07-12T08:43:24.376212,17.59287610763843,0,0.0,1,0
2024-07-12T09:26:28.287120,4.499670586302413,0,8.196049504139005e-05,1,0
2024-07-12T10:05:21.723895,3.8274698525577464,0,0.0,1,0
2024-07-12T12:05:40.162800,7.540927381973353,0,0.0,1,0
2024-07-12T12:19:32.787057,0.7719850799151452,0,0.0,1,0
2024-07-12T12:37:11.557507,10.598889889423509,0,0.0,1,0
2024-07-12T13:02:30.729667,13.467920868300432,0,0.0006558182034259487,1,0
2024-07-12T14:31:10.913809,0.8789448279604761,0,0.0,1,0
2024-07-12T15:26:19.420886,3.6025070120536293,0,0.0,1,0
2024-07-12T18:51:21.898048,1.6214857129222422,0,0.0012300268502581757,1,0
2024-07-12T19:14:09.925300,5.631095575201682,0,0.002891118432915335,1,1
2024-07-12T19:23:46.682796,11.15585353462878,0,8.196049504139005e-05,1,2
2024-07-12T19:28:10.161056,1.2629478189582166,0,0.0,1,1
2024-07-12T19:39:22.479797,8.659753532086643,0,0.0,1,1
2024-07-12T19:43:06.147475,13.15804322267278,0,0.0,1,1
2024-07-12T21:09:20.065649,4.980974975359484e-09,1,0.00024588148512417015,1,0
2024-07-12T21:37:01.391779,6.591970466941684,0,0.0,1,0
2024-07-13T00:24:07.621892,7.504331321936687,0,0.0,1,0
2024-07-13T01:15:21.006455,17.52433111036585,0,0.0009430844275059422,1,1
2024-07-13T01:17:06.211852,0.00040762272288483777,0,0.001639209900827801,1,1
2024-07-13T01:41:58.987572,15.513170165824285,0,0.0,1,0
2024-07-13T01:53:22.946393,11.922859170448165,0,0.0,1,0
2024-07-13T03:31:35.843643,1.935428749660415,0,8.196049504139005e-05,1,0
2024-07-13T04:25:04.075296,9.268644901392236,0,0.0,1,0
2024-07-13T05:00:26.536561,15.434892693177916,0,0.0,1,0
2024-07-13T05:15:13.344927,16.652760575204795,0,8.196049504139005e-05,1,1
2024-07-13T05:23:30.740422,5.032836758975581,0,0.0,1,1
2024-07-13T07:28:04.963685,16.099449714255254,0,0.0,1,0
2024-07-13T07:46:24.725868,2.874828717525657,0,0.0,1,0
2024-07-13T08:32:44.641755,9.633695635800285,0,0.0,1,1
2024-07-13T08:36:16.318417,2.6819148085340005,0,0.0,1,1
2024-07-13T09:00:33.343650,4.798646218604271,0,0.0,1,2
2024-07-13T09:03:01.735781,19.058937964635508,0,0.0,1,2
2024-07-13T09:06:24.735581,9.333525875462414,0,0.0,1,2
2024-07-13T09:55:44.361445,1.719474346267532e-11,1,0.004919669109089419,1,0
2024-07-13T11:02:07.137046,3.2812056363399393,0,0.00024588148512417015,1,0
2024-07-13T12:34:54.720723,11.812248956138715,0,0.0,1,0
2024-07-13T13:05:31.321671,8.011526129833673,0,0.0,1,1
2024-07-13T13:14:27.748656,16.344074216998877,1,0.0056596214900418,1,2
2024-07-13T13:16:01.791469,1.390495957940915,0,0.005740898114908614,1,1
2024-07-13T16:10:12.345474,4.731132596047814,0,0.0004921262109663143,1,0
2024-07-13T17:29:31.554365,19.316613846140317,0,0.0,1,1
2024-07-13T17:34:34.088099,11.42336081800105,0,0.0,1,1
2024-07-13T19:05:00.468138,9.324076467236113,0,0.0022129425866732233,1,1
2024-07-13T19:06:04.633336,2.5073196230981193e-13,0,0.0023774073518564053,1,1
2024-07-13T21:20:04.330406,17.2866669572076,0,0.0007651943939021392,1,2
2024-07-13T21:28:18.300258,5.9111809148768915,0,0.0,1,2
2024-07-13T21:29:41.817286,7.5504114537585005,0,0.0,1,2
2024-07-13T22:27:19.720661,14.050733518710087,0,0.00024588148512417015,1,0
2024-07-13T23:36:43.982385,15.233991953781548,0,0.0,1,0
2024-07-14T00:07:01.898956,4.747638758500876,0,0.0,1,0
2024-07-14T00:17:16.704443,4.371097983770224,0,0.0,1,1
2024-07-14T00:22:09.714026,4.104171396628734,0,0.0,1,1
2024-07-14T00:37:43.622375,7.660784584974221,0,0.0,1,0
2024-07-14T00:55:40.949661,1.2813130621411482,0,0.0,1,0
2024-07-14T02:36:33.182384,9.850239545197146,0,0.0,1,0
2024-07-14T03:00:49.131660,5.662158743417502,0,0.0,1,0
2024-07-14T03:24:18.360650,3.33826556279504,0,0.0003278419801655602,1,1
2024-07-14T03:29:18.133987,5.505287404552691,0,0.0,1,1
2024-07-14T05:06:08.243387,5.279823264346462,0,0.0,1,0
2024-07-14T05:16:29.374269,6.626036983776789,0,0.0,1,1
2024-07-14T05:19:36.548756,4.259865267150358,0,0.0,1,1
2024-07-14T07:00:03.159693,7.730841898040428,0,0.0,1,0
2024-07-14T07:11:03.614863,19.97157119872947,0,8.196049504139005e-05,1,0
2024-07-14T07:43:40.914530,10.097341851196887,0,0.0,1,0
2024-07-14T09:18:19.575392,18.52108484200679,0,0.0,1,1
2024-07-14T09:26:19.485413,6.764102156481253,0,0.0,1,2
2024-07-14T09:35:30.103027,4.969393497180326,0,0.0,1,1
2024-07-14T09:53:05.402088,5.788204834476914,0,0.0,1,0
2024-07-14T10:07:10.377447,9.85202867970756,0,0.005504327153512008,1,0
2024-07-14T10:55:32.169117,11.524076320378272,0,0.0,1,0
2024-07-14T11:56:49.242139,2.4280091255574523,0,0.005164897418244406,1,1
2024-07-14T11:58:00.185202,6.541351635873841,0,0.003361897582165396,1,1
2024-07-14T13:03:26.024827,3.635708014280131,0,0.0007376444553725104,1,0
2024-07-14T13:28:27.666974,2.876236098484141,0,0.0,1,1
2024-07-14T13:28:37.193679,18.530407228108093,0,0.0,1,1
2024-07-14T14:24:38.720333,6.122552836196773,0,0.0,1,1
2024-07-14T14:34:09.569931,3.5498471931641083e-19,0,0.0,1,2
2024-07-14T14:39:46.396073,1.7871564391637422e-08,0,0.006886337947709204,1,1
2024-07-14T16:19:56.173065,12.404830304486556,0,0.0008196049504139005,1,1
2024-07-14T16:21:35.172049,8.256950114023281,0,0.0011922023112859602,1,1
2024-07-14T17:52:19.430934,3.2174221567368506,0,0.0,1,0
2024-07-14T18:17:38.246223,1.785824822528037e-09,0,0.0008196049504139005,1,0
2024-07-14T21:25:39.933779,7.321764199975218,0,0.0001639209900827801,1,1
2024-07-14T21:31:46.576900,4.314896100849014,0,0.0,1,1
2024-07-14T21:44:43.312142,3.5777652974992966,0,0.0,1,0
2024-07-14T22:42:12.781102,6.243335691770439,0,0.0,1,0
2024-07-14T23:04:57.602149,3.5320257186068837,0,8.196049504139005e-05,1,0
2024-07-14T23:58:21.468569,0.2154428502799031,0,0.0,1,0
2024-07-15T01:42:06.531365,2.3630026290658237,0,0.0,1,1
2024-07-15T01:51:13.767931,9.171919222238904,0,0.0006565375051225309,1,1
2024-07-15T03:37:04.680067,0.00018746310574675672,1,0.009937111785919188,1,1
2024-07-15T03:40:51.917394,1.3726590228616595,0,0.0005869393574297188,1,1
2024-07-15T04:54:40.639320,14.96709845072996,0,0.0,1,0
2024-07-15T05:26:37.576660,0.05745102575598183,1,0.0019823972789115647,1,1
2024-07-15T05:31:41.376628,1.9965513075444916,0,0.0,1,1
2024-07-15T05:44:03.231115,0.13605860287576135,0,0.00040980247520695025,1,24
